label,filename,author,poem
Petrarca_225,Petrarca_Rvf_225.rtf,Petrarca,Dodici Donne honestamente lasse Anzi dodici stelle e n mezzo un sole Vidi in una barchetta allegre e sole Qual non so s altra mai onde solcasse Simil non credo che Giason portasse Al vello ond hoggi ogni huom vestir si vole Ne l pastor di ch anchor Troia si dole De qua duo tal romor al mondo fasse Poi le vidi in un carro trionfale E Laura mia con suoi santi atti schifi Sedersi in parte e cantar dolcemente Non cose humane o vision mortale Felice Autemedon felice Tifi Che conduceste si leggiadra gente
Petrarca_231,Petrarca_Rvf_231.rtf,Petrarca,I mi vivea di mia sorte contento Senza lagrime e senza invidia alcuna Che s altro Amante a piu destra Fortuna Mille piacer non vagliono un tormento Hor quei belli occhi ond io mai non mi pento De le mie pene e men non ne voglio una Tal nebbia copre si gravosa e bruna Che l Sol de la mia vita ha quasi spento O Natura pietosa e fera madre Onde tal possa e si contrarie voglie Di far cose disfar tanto leggiadre D un vivo fonte ogni poter s accoglie Ma tu come l consenti o sommo Padre Che del Tuo caro dono altri ne spoglie
Petrarca_233,Petrarca_Rvf_233.rtf,Petrarca,Qual ventura mi fu quando da l uno De duo i piu begliocchi che mai furo Mirandol di dolor turbato e scuro Mosse virtu che fe l mio infermo e bruno Send io tornato a solver il digiuno Di veder lei che sola al mondo curo Fummi l Ciel e Amor men che mai duro Se tutte altre mie gratie insieme aduno Che dal destr occhio anzi dal destro Sole De la mia Donna al mio destr occhio venne Il mal che mi diletta e non mi dole E pur com intelletto havesse e penne Passo quasi una stella che n ciel vole E Natura e pietade il corso tenne
Petrarca_238,Petrarca_Rvf_238.rtf,Petrarca,Real Natura angelico intelletto Chiar alma pronta vista occhio cervero Providentia veloce alto pensiero E veramente degno di quel petto Sendo di Donne un bel numero eletto Per adornar il di festo e altero Subito scorse il buon giudicio intero Fra tanti e si bei volti il piu perfetto L altre maggior di tempo o di Fortuna Trarsi in disparte comando con mano E caramente accolse a se quell una Gliocchi e la fronte con sembiante humano Baciolle si che rallegro ciascuna Me empie d invidia l atto dolce e strano
Petrarca_241,Petrarca_Rvf_241.rtf,Petrarca,L alto Signor dinanzi a cui non vale Nasconder ne fuggir ne far difesa Di bel piacer m havea la mente accesa Com un ardente e amoroso strale E benche l primo colpo aspro e mortale Fossi da se per avanzar sua impresa Una saetta di pietate ha presa E quinci e quindi l cor punge e assale L una piaga arde e versa foco e fiamma Lagrime l altra che l dolor distilla Per gli occhi miei del vostro stato rio Ne per duo fonti sol una favilla Rallenta de l incendio che m infiamma Anzi per la pieta cresce il desio
Petrarca_242,Petrarca_Rvf_242.rtf,Petrarca,Mira quel colle o stanco mio cor vago Ivi lasciammo hier lei ch alcun tempo hebbe Qualche cura di noi e le ne ncrebbe Hor vorria trar de gli occhi nostri un lago Torna tu in la ch io d esser sol m appago Tenta se forse anchor tempo sarebbe Da scemar nostro duol che n fin qui crebbe O del mio mal partecipe e presago Hor tu ch hai posto te stesso in oblio E parli al cor purm com e fosse hor teco Miser pien di pensieri vani e sciocchi Ch al dipartir dal tuo sommo desio Tu te n andasti ei si rimase seco E si nascose dentro a suoi begli occhi
Petrarca_243,Petrarca_Rvf_243.rtf,Petrarca,Fresco ombroso fiorito e verde colle Ov hor pensando e hor cantando siede E fa qui de celesti spirti fede Quella c ha tutto l mondo fama tolle Il mio cor che per lei lasciar mi volle E fe gran senno e piu se mai non riede Va hor contando ove da quel bel piede Segnata e l herba e da quest occhi molle Seco si stringe e dice a ciascun passo Deh fosse hor qui quel miser pur un poco Ch e gia di pianger e di viver lasso Ella sen ride e non e pare il giuoco Tu paradiso i senza cor un sasso O sacro avventuroso e dolce loco
Petrarca_245,Petrarca_Rvf_245.rtf,Petrarca,Due rose fresche e colte in paradiso L altr hier nascendo il di primo di Maggio Bel dono e d un amante antiquo e saggio Tra duo minori egualmente diviso Con si dolce parlar e con un riso Da far innamorare un huom selvaggio Di sfavillante e amoroso raggio E l uno e l altro fe cangiar il viso Non vede un simil par d amanti il Sole Dicea ridendo e sospirando insieme E stringendo ambedue volgeasi a torno Cosi partia le rose e le parole Onde l cor lasso ancor s allegra e teme O felice eloquentia o lieto giorno
Petrarca_246,Petrarca_Rvf_246.rtf,Petrarca,L aura che l verde lauro e l aureo crine Soavemente sospirando move Fa con sue viste leggiadrette e nove L anime da lor corpi pellegrine Candida rosa nata in dure spine Quando fia chi sua pari al mondo trove Gloria di nostra etate O vivo Giove Manda prego l mio in prima che l suo fine Si ch io non veggia il gran publico danno E l mondo rimaner senza l suo Sole Ne li occhi miei che luce altra non hanno Ne l alma che pensar d altro non vole Ne l orecchie ch udir altro non sanno Senza l honeste sue dolci parole
Petrarca_29,Petrarca_Rvf_29.rtf,Petrarca,Verdi panni sanguigni oscuri o persi Non vesti Donna unquanco Ne d or capelli in bionda treccia attorse Si bella come questa che mi spoglia D arbitrio e dal camin di libertade Seco mi tira si ch io non sostegno Alcun giogo men grave E se pur s arma talhora dolersi L anima a cui vien manco Consiglio ove l martir l adduce in forse Rappella lei da la sfrenata voglia Subito vista che del cor mi rade Ogni delira impresa e ogni sdegno Fa l veder lei soave Di quanto per Amor giamai soffersi Et haggio a soffrir anco Fin che sani l cor colei che l morse Rubella di merce che pur l invoglia Vendetta fia sol che contra humiltade Orgoglio e ira il bel passo ond io vegno Non chiuda e non inchiave Ma l ora e l giorno ch io le luci apersi Nel bel nero e nel bianco Che mi scacciar di la dov Amor corse Novella d esta vita che m addoglia Furon radice e quella in cui l etade Nostra si mira laqual piombo o legno Vedendo e chi non pave Lagrima adunque che da gli occhi versi Per quelle che nel manco Lato mi bagna chi primier s accorse Quadrella dal voler mio non mi svoglia Ch en giusta parte la sententia cade Per lei sospira l alma e ella e degno Che le sue piaghe lave Da me son fatti i miei pensier diversi Tal gia qual io mi stanco L amata spada in se stessa contorse Ne quella prego che pero mi scioglia Che men son dritte al ciel tutt altre strade E non s aspira al glorioso Regno Certo in piu salda nave Benigne Stelle che compagne fersi Al fortunato fianco Quando l bel parto gia nel mondo scorse Ch e Stella in terra e come in Lauro foglia Conserva verde il pregio d honestade Ove non spira folgore ne indegno Vento mai che l aggrave So io ben ch a voler chiuder in versi Sue laudi fora stanco Chi piu degna la mano a scriver porse Qual cella e di memoria in cui s accoglia Quanta vede vertu quanta beltade Chi gli occhi mira d ogni valor segno Dolce del mio cor chiave Quanto l Sol gira Amor piu caro pegno Donna di voi non have
Petrarca_3,Petrarca_Rvf_3.rtf,Petrarca,Era l giorno ch al Sol si scoloraro Per la pieta del suo fattor i rai Quando i fui preso e non me ne guardai Che i be vostr occhi Donna mi legaro Tempo non mi parea da far riparo Contra colpi d Amor pero n andai Secur senza sospetto onde i miei guai Nel commune dolor s incominciaro Trovommi Amor del tutto disarmato Et aperta la via per gli occhi al core Che di lagrime son fatti uscio e varco Pero al mio parer non li fu honore Ferir me di saetta in quello stato E a voi armata non mostrar pur l arco
Petrarca_30,Petrarca_Rvf_30.rtf,Petrarca,Giovene Donna sott un verde Lauro Vidi piu bianca e piu fredda che neve Non percossa dal sol molti e molt anni E l suo parlar e l bel viso e le chiome Mi piacquer si ch i gli ho dinanzi a gliocchi Et havro sempre ov io sia in poggio o n riva Alhora saranno i miei pensieri a riva Che foglia verde non si trova in Lauro Quand havro queto il cor asciutti gliocchi Vedrem ghiacciar il foco arder la neve Non ho tanti capelli in queste chiome Quanti vorrei quel giorno attender anni Ma perche vola il tempo e fuggon glianni Si ch a la morte in un punto s arriva O con le brune o con le bianche chiome Seguiro l ombra di quel dolce Lauro Per lo piu ardente Sole e per la neve Fin che l ultimo di chiuda questi occhi Non fur giamai veduti si begliocchi O ne la nostra etade o ne prim anni Che mi struggon cosi come l Sol neve Onde procede lagrimosa riva Ch Amor conduce a pie del duro Lauro Ch a i rami di diamante d or le chiome I temo di cangiar pria volto e chiome Che con vera pieta mi mostri gliocchi L idolo mio scolpito in vivo Lauro Che s al contar non erro hoggi ha sett anni Che sospirando vo di riva in riva La notte e l giorno al caldo e da la neve Dentro pur foco e fuor candida neve Sol con questi pensier con altre chiome Sempre piangendo andro per ogni riva Per far forse pieta venir ne gli occhi Di tal che nascera dopo mill anni Se tanto viver puo ben colto Lauro Lauro e i topaci al Sol sopra la neve Vincon le bionde chiome presso a gli occhi Che Menan gli anni miei sI tosto a riva
Petrarca_31,Petrarca_Rvf_31.rtf,Petrarca,Quest anima gentil che si diparte Anzi tempo chiamata a l altra vita Se la suso e quanto esser dee gradita Terra del ciel la piu beata parte S ella riman fra l terzo lume e Marte Fia la vista del Sole scolorita Poi ch a mirar sua bellezza infinita L anime degne intorno a lei fian sparte Se si posasse sotto l quarto nido Ciascuna de le tre sarian men bella Et essa sola havria la fama e l grido Nel quinto giro non habitrebbella Ma se vola piu alto assai mi fido Che con Giove sia vinta ogni altra Stella
Petrarca_32,Petrarca_Rvf_32.rtf,Petrarca,Quanto piu m avicino al giorno estremo Che l humana miseria suol far breve Piu veggio l tempo andar veloce e leve E l mio di lui sperar fallace e scemo I dico a miei pensier non molto andremo D Amor parlando homai che l duro e greve Terreno incarco come fresca neve Si va struggendo onde noi pace havremo Perche con lui cadra quella speranza Che ne fe vaneggiar si lungamente E l riso e l pianto e la paura e l ira Si vedrem chiaro poi come sovente Per le cose dubbiose altri s avanza E come spesso indarno si sospira
Petrarca_33,Petrarca_Rvf_33.rtf,Petrarca,Gia fiammeggiava l amorosa Stella Per l Oriente e l altra che Giunone Suol far gelosa nel Settentrione Rotava i raggi suoi lucente e bella Levata era a filar la vecchiarella Discinta e scalza e desto avea l carbone E gli Amanti pungea quella stagione Che per usanza a lagrimar gli appella Quando mia speme gia condotta al verde Giunse nel cor non per l usata via Che l sonno tenea chiusa e l dolor molle Quanto cangiata oime da quel di pria E parea dir perche tuo valor perde Veder questi occhi ancor non ti si tolle
Petrarca_34,Petrarca_Rvf_34.rtf,Petrarca,Apollo s ancor vive il bel desio Che t infiammava a le Thesaliche onde E se non hai l amate chiome bionde Volgendo glianni gia poste in oblio Dal pigro gielo e dal tempo aspro e rio Che dura quanto il tuo viso s asconde Difendi hor l honorata e sacra fronde Ove tu prima e poi fui nvescato io E per virtu de l amorosa speme Che ti sostenne ne la vita acerba Di queste impression l aere disgombra Si vedrem poi per maraviglia inseme Seder la donna nostra sopra l herba E far de le sue braccia a se stess ombra
Petrarca_35,Petrarca_Rvf_35.rtf,Petrarca,Solo e pensoso i piu deserti campi Vo misurando a passi tardi e lenti E gli occhi porto per fuggire intenti Ove vestigio human la rena stampi Altro schermo non trovo che mi scampi Dal manifesto accorger de le genti Perche ne gli atti d allegrezza spenti Di fuor si legge com io dentro avampi Si ch io mi credo homai che monti e piagge E fiumi e selve sappian di che tempre Sia la mia vita ch e celata altrui Ma pur si aspre vie ne si selvagge Cercar non so ch Amor non venga sempre Ragionando con meco e io con lui
Petrarca_36,Petrarca_Rvf_36.rtf,Petrarca,S io credessi per morte essere scarco Del pensiero amoroso che m atterra Con le mie mani havrei gia posto in terra Queste membra noiose e quello incarco Ma perche io temo che sarrebbe un varco Di pianto in pianto e d una in altra guerra Di qua dal passo ancor che mi si serra Mezzo rimango lasso e mezzo il varco Tempo ben fora homai d havere spinto L ultimo stral la dispietata corda Ne l altrui sangue gia bagnato e tinto Et io ne prego Amore e quella sorda Che mi lasso de suoi color dipinto E di chiamarmi a se non le ricorda
Petrarca_38,Petrarca_Rvf_38.rtf,Petrarca,Orso e non furon mai fiumi ne stagni Ne mare ov ogni rivo si disgombra Ne di muro o di poggio o di ramo ombra Ne nebbia che l Ciel copra e l mondo bagni Ne altro impedimento ond io mi lagni Qualunque piu l humana vista ingombra Quanto d un vel che duo begli occhi adombra E par che dica Hor ti consuma e piagni E quel lor inchinar ch ogni mia gioia Spegne o per humiltate o per argoglio Cagion sara che nanzi tempo i muoia E d una bianca mano anco mi doglio Ch e stata sempre accorta a farmi noia E contra gli occhi miei s e fatta scoglio
Petrarca_39,Petrarca_Rvf_39.rtf,Petrarca,Io temo si de begliocchi l assalto Ne quali Amore e la mia morte alberga Ch i fuggo lor come fanciul la verga E gran tempo e ch io presi il primier salto Da hora inanzi faticoso od alto Loco non fia dove l voler non s erga Per non scontrar ch i miei sensi disperga Lassando come suol me freddo smalto Dunque s a veder voi tardo mi volsi Per non ravicinarmi a chi mi strugge Fallir forse non fu di scusa indegno Piu dico che l tornare a quel c huom fugge E l cor che di paura tanta sciolsi Fur de la mia fede non leggier pegno
Petrarca_4,Petrarca_Rvf_4.rtf,Petrarca,Quel ch infinita providentia e arte Mostro nel suo mirabil magistero Che creo questo e quell altro Hemispero E mansueto piu Giove che Marte Venendo in terra a illuminar le carte C havean molti anni gia celato il vero Tolse Giovanni da la rete e Piero E nel Regno del Ciel fece lor parte Di se nascendo a Roma non fe gratia A Giudea si tanto sopra ogni stato Humiltate esaltar sempre gli piacque Et hor di picciol borgo un Sol n ha dato Tal che Natura e l luogo si ringratia Onde si bella Donna al mondo nacque
Petrarca_41,Petrarca_Rvf_41.rtf,Petrarca,Quando dal proprio sito si rimove L arbor ch amo gia Febo in corpo humano Sospira e suda a l opera Vulcano Per rinfrescar l aspre saette a Giove Il qual hor tuona hor nevica e hor piove Senz honorar piu Cesare che Giano La terra piange e l sol ci sta lontano Che la sua cara amica vede altrove Alhor riprende ardir Saturno e Marte Crudeli Stelle e Orione armato Spezza a tristi nocchier governi e sarte Eolo a Nettuno e a Giunon turbato Fa sentir e a noi come si parte Il bel viso da gli angeli aspettato
Petrarca_42,Petrarca_Rvf_42.rtf,Petrarca,Ma poi ch el dolce riso humile e piano Piu non asconde sue bellezze nove Le braccia a la fucina in darno move L antichissimo Fabbro Siciliano Ch a Giove tolte son l arme di mano Temprate in Mongibello a tutte prove E sua sorella par che si rinove Nel bel guardo d Apollo a mano a mano Del lito Occidental si move un fiato Che fa securo il navigar senz arte E desta i fior tra l herba in ciascun prato Stelle noiose fuggon d ogni parte Disperse dal bel viso innamorato Per cui lagrime molte son gia sparte
Petrarca_43,Petrarca_Rvf_43.rtf,Petrarca,Il figliuol di Latona havea gia nove Volte guardato dal balcon sovrano Per quella ch alcun tempo mosse in vano I suoi sospiri e hor gli altrui commove Poi che cercando stanco non seppe ove S albergasse d apresso o di lontano Mostrossi a noi qual huom per doglia insano Che molto amata cosa non ritrove E cosi tristo standosi in disparte Tornar non vidi l viso che laudato Sara s io vivo in piu di mille carte E pieta lui medesmo havea cangiato Si che begli occhi lagrimavan parte Pero l aere ritenne il primo stato
Petrarca_44,Petrarca_Rvf_44.rtf,Petrarca,Quel che n Thessaglia hebbe le man si pronte A farla del civil sangue vermiglia Pianse morto il marito di sua figlia Raffigurato a le fattezze conte E l Pastor ch a Golia ruppe la fronte Pianse la ribellante sua famiglia E sopra l buon Saul cangio le ciglia Ond assai puo dolersi il fiero monte Ma voi che mai pieta non discolora E c havete gli schermi sempre accorti Contra l arco d mor che nndarno tira Mi vedete stratiare a mille morti Ne lagrima pero discese ancora Da bei vostri occhi ma disdegno e ira
Petrarca_45,Petrarca_Rvf_45.rtf,Petrarca,Il mio aversario in cui veder solete Gliocchi vostri ch amore e l ciel honora Con le non sue bellezze v innamora Piu che n guisa mortal soavi e liete Per consiglio di lui Donna m avete Scacciato del mio dolce albergo fora Misero esilio avvenga ch io non fora D habitar degno ove voi sola sete Ma s io v era con saldi chiodi fisso Non devea specchio farvi per mio danno A voi stessa piacendo aspra e superba Certo se vi rimembra di Narcisso Questo e quel corso ad un termine vanno Benche di si bel fior sia indegna l herba
Petrarca_46,Petrarca_Rvf_46.rtf,Petrarca,L oro e le perle e i fior vermigli e i bianchi Che l verno devria far languidi e secchi Son per me acerbi e velenosi stecchi Ch io provo per lo petto e per li fianchi Pero i di miei fien lagrimosi e manchi Che gran duol rade volte avven che nvecchi Ma piu ne n colpo i micidiali specchi Che n vagheggiar voi stessa havete stanchi Questi poser silentio al Signor mio Che per me vi pregava ond ei si tacque Veggendo in voi finir vostro desio Questi fuor fabricati sopra l acque D abisso e tinti ne l eterno oblio Onde l principio di mia morte nacque
Petrarca_47,Petrarca_Rvf_47.rtf,Petrarca,Io sentia dentro al cor gia venir meno Gli spirti che da voi ricevon vita E perche naturalmente s aita Contra la morte ogni animal terreno Largai il desio ch i tengo how molto a freno E misil per la via quasi smarrita Pero che di e notte indi m invita E io contra sua voglia altrove l meno E mi condusse vergognoso e tardo A riveder gliocchi leggiadri ond io Per non esser lor grave assai mi guardo Vivrommi un tempo homai ch al viver mio Tanta virtute ha sol un vostro sguardo E poi morro s io non credo al desio
Petrarca_48,Petrarca_Rvf_48.rtf,Petrarca,Se mai foco per foco non si spense Ne fiume fu giamai secco per pioggia Ma sempre l un per l altro simil poggia E spesso l un contrario l altro accense Amor tu che pensier nostri dispense Alqual un alma in duo corpi s appoggia Perche fai in lei con disusata foggia Men per molto voler le voglie intense Forse si come l Nil d alto caggendo Col gran suono i vicin d intorno assorda E l sole abbaglia chi ben fiso il guarda Cosi l desio che seco non s accorda Ne lo sfrenato obietto vien perdendo E per troppo spronar la fuga e tarda
Petrarca_49,Petrarca_Rvf_49.rtf,Petrarca,Perch io t habbia guardato di menzogna A mio podere e honorato assai ingrata lingua gia pero non m hai Renduto honor ma fatto ira e vergogna Che quando piu l tuo aiuto mi bisogna Per dimandar mercede alhor ti stai Sempre piu fredda e se parole fai Sono imperfette e quasi d huom che sogna Lagrime triste e voi tutte le notti M accompagnate ov io vorrei star solo Poi fuggite dinanzi a la mia pace E voi si pronti a darmi angoscia e duolo Sospiri alhor traete lenti e rotti Sola la vista mia del cor non tace
Petrarca_5,Petrarca_Rvf_5.rtf,Petrarca,Quand io movo i sospiri a chiamar voi E l nome che nel cor mi scrisse Amore LAUdando s incomincia udir di fuore Il suon de primi dolci accenti suoi Vostro stato REAL che ncontro poi Raddoppia a l alta impresa il mio valore Ma TACI grida il fin che farle honore E d altri homeri soma che da tuoi Cosi laudare e reverire insegna La voce stessa pur ch altri vi chiami O d ogni reverenza e d honor degna Se non che forse Apollo si disdegna Ch a parlar de suoi sempre verdi rami Lingua mortal presontuosa vegna
Petrarca_50,Petrarca_Rvf_50.rtf,Petrarca,Ne la stagion che l ciel rapido inchina Verso Occidente e che l di nostro vola A gente che di la forse l aspetta Veggendosi in lontan paese sola La stanca vecchiarella pellegrina Raddoppia i passi e piu e piu s affretta E poi cosi soletta Al fin di sua giornata Talhor e consolata D alcun breve riposo ov ella oblia La noia e l mal de la passata via Ma lasso ogni dolor che l di m adduce Cresce qualhor s invia Per partirsi da noi l eterna luce Come l Sol volge l nfiammate rote Per dar luogo a la notte onde discende Dagli altissimi monti maggior l ombra L avaro zappator l arme riprende E con parole e con alpestri note Ogni gravezza del suo petto sgombra E poi la mensa ingombra Di povere vivande Simili a quelle ghiande Lequa fuggendo tutto l mondo honora Ma chi vuol si rallegri adhora adhora Ch i pur non hebbi ancor non diro lieta Ma riposata un hora Ne per volger di ciel ne di pianeta Quando vede l pastor calare i raggi Del gran pianeta al nido ov egli alberga E mbrunir le contrade d Oriente Drizzasi in piedi e con l usata verga Lassando l herbe e le fontane e i faggi Move la schiera sua soavemente Poi lontan da la gente O casetta o spelunca Di verdi frondi ingiunca Ivi senza pensier s adagia e dorme Ahi crudo Amor ma tu alhor piu m informe A seguir d una Fera che mi strugge La voce e i passi e l orme E lei non stringi che s appiata e fugge E i naviganti in qualche chiusa valle Gettan le membra poi che l Sol s asconde Sul duro legno e sotto l aspre gonne Ma io perche s attuffi in mezzo l onde E lasci Hispagna dietro alle sue spalle E Granata e Marrocco e le Colonne E gli huomini e le Donne E l mondo e gli animali Acquetino i lor mali Fine non pongo al mio ostinato affanno E duolmi ch ogni giorno arroge al danno Ch i son gia pur crescendo in questa voglia Ben presso al decim anno Ne posso indovinar chi me ne scioglia E perche un poco nel parlar mi sfogo Veggio la sera i Buoi tornare sciolti Da le campagne da solcati colli I miei sospiri a me perche non tolti Quando che sia perche no l grave giogo Perche di e notte gliocchi miei son molli Misero me che volli Quando primier si fiso Li tenni nel bel viso Per iscolpirlo imaginando in parte Onde mai ne per forza ne per arte Mosso sara fin ch i sia dato in preda A chi tutto diparte Ne so ben anco che di lei mi creda Canzon se l esser meco Dal mattino alla sera T ha fatto di mia schiera Tu non vorrai mostrarti in ciascun loco E d altrui loda curerai si poco Ch assai ti fia pensar di poggio in poggio Come m ha concio l foco Di questa viva pietra ov io m appoggio
Petrarca_51,Petrarca_Rvf_51.rtf,Petrarca,Poco era ad appressarsi a gli occhi miei La luce che da lunge gli abbarbaglia Che come vide lei cangiar Thesaglia Cosi cangiato ogni mia forma havrei E s io non posso trasformarmi in lei Piu ch i mi sia non ch a merce mi vaglia Diqual pietra piu rigida s intaglia Pensoso ne la vista hoggi sarei O di diamante o d un bel marmo bianco Per la paura forse o d un diaspro Pregiato poi dal vulgo avaro e sciocco E sarei fuor del grave giogo e aspro Per cui ho invidia di quel vecchio stanco Che fa con le sue spalle ombra a Marrocco
Petrarca_54,Petrarca_Rvf_54.rtf,Petrarca,Perch al viso d Amor portava insegna Mosse una pellegrina il mio cor vano Ch ogn altra mi parea d onor men degna E lei seguendo su per l herbe verdi Udi dir alta voce di lontano Ahi quanti passi per la selva perdi Alhor mi strinsi a l ombra d un bel faggio Tutto pensoso e rimirando intorno Vidi assai periglioso il mio viaggio E torna ndietro quasi a mezzo il giorno
Petrarca_55,Petrarca_Rvf_55.rtf,Petrarca,Quel foco ch i pensai che fosse spento Dal freddo tempo e da l eta men fresca Fiamma e martir ne l anima rinfresca Non fur mai tutte spente a quel ch i veggio Ma ricoperte alquanto le faville E temo no l secondo error sia peggio Per lacrime ch i spargo a mille a mille Conven che l duol per gliocchi si distille Dal cor c ha seco le faville e l esca Non pur qual fu ma pare a me che cresca Qual foco non havrian gia spento e morto L onde che gli occhi tristi versan sempre Amor avenga mi sia tardi accorto Vuol che tra duo contrari mi distempre E tende lacci in si diverse tempre Che quand ho piu speranza che l cor n esca Alhor piu nel bel viso mi rinvesca
Petrarca_56,Petrarca_Rvf_56.rtf,Petrarca,Se col cieco desir che l cor distrugge Contando l hore no m ingann io stesso Hora mentre ch io parlo il tempo fugge Ch a me fu insieme e a merce promesso Qual ombra e si crudel che l seme adhugge Ch al desiato frutto era si presso E dentro del mio ovil qual fiera rugge Tra la spiga e la man qual muro e messo Lasso nol so ma si conosc io bene Che per far piu dogliosa la mia vita Amor m addusse in si gioiosa spene Et hor di quel ch io ho letto mi sovene Che nanzi al di de l ultima partita Huom beato chiamar non si convene
Petrarca_57,Petrarca_Rvf_57.rtf,Petrarca,Mie venture al venir son tarde e pigre La speme incerta e l desir monta e cresce Onde l lasciar e l aspettar m incresce E poi al partir son piu levi che tigre Lasso le nevi fien tepide e nigre E l mar senz onda e per l alpe ogni pesce E corcherassi l Sol la oltre ond esce D un medesimo fonte Eufrate e Tigre Prima ch i trovi in cio pace ne triegua O Amor o Madonna altr uso impari Che m hanno congiurato a torto incontra E s i ho alcun dolce e dopo tanti amari Che per disdegno il gusto si dilegua Altro mai di lor gratie non m incontra
Petrarca_59,Petrarca_Rvf_59.rtf,Petrarca,Perche quel che mi trasse ad amar prima Altrui colpa mi toglia Del mio fermo voler gia non mi svoglia Tra le chiome de l or nascose il laccio Al qual mi strinse Amore E da begli occhi mosse il freddo ghiaccio Che mi passo nel core Con la virtu d un subito splendore Che d ogni altra sua voglia Sol rimembrando ancor l anima spoglia Tolta m e poi di que biondi capelli Lasso la dolce vista E l volger de duo lumi honesti e belli Col suo fuggir m attrista Ma perche ben morendo honor s acquista Per morte ne per doglia Non vo che da tal nodo Amor mi scioglia
Petrarca_6,Petrarca_Rvf_6.rtf,Petrarca,Si traviato e l folle mio desio A seguitar costei che n fuga e volta E da lacci d Amor leggiera e sciolta Vola dinanzi al lento correr mio Che quanto richiamando piu l envio Per la secura strada men m ascolta Ne mi vale spronarlo o dargli volta Ch Amor per sua natura il fa restio E poi che l fren per forza a se raccoglie I mi rimango in Signoria di lui Che mal mio grado a morte mi trasporta Sol per venir al Lauro onde si coglie Acerbo frutto che le piaghe altrui Gustanza afflige piu che non conforta
Petrarca_60,Petrarca_Rvf_60.rtf,Petrarca,L arbor gentil che forte amai molt anni Mentre i bei rami non m hebbero a sdegno Fiorir faceva il mio debile ingegno A la sua ombra e crescer ne gli affanni Poi che securo me di tali inganni Fece di dolce se spietato legno I rivolsi i pensier tutti ad un segno Che parlan sempre de lor tristi danni Che potra dir chi per Amor sospira S altra speranza le mie Rime nove Gli havesser data e per costei la perde Ne poeta ne colga mai ne Giove La privilegi e al Sol venga in ira Tal che si secchi ogni sua foglia verde
Petrarca_61,Petrarca_Rvf_61.rtf,Petrarca,Benedetto sia l giorno e l mese e l anno E la stagione e l tempo e l hora e l punto E l bel paese e l luogo ov io fui giunto Da duo begli occhi che legato m hanno E benedetto il primo dolce affanno Ch i hebbi ad esser con Amor congiunto E l arco e le saette ond io fui punto E le piaghe che n fin al cor mi vanno Benedette le voci tante ch io Chiamando il nome de mia Donna ho sparte E i sospiri e le lagrime e l desio E benedette sian tutte le carte Ov io fama l acquisto e l pensier mio Ch e sol di lei si ch altra non v ha parte
Petrarca_62,Petrarca_Rvf_62.rtf,Petrarca,Padre del Ciel dopo i perduti giorni Dopo le notti vaneggiando spese Con quel fero desio ch al cor s accese Mirando gli atti per mio mal si adorni Piacciati homai col tuo lume ch io torni Ad altra vita e a piu belle imprese Si c havendo le reti indarno tese Il mio duro aversario se ne scorni How volge Signor mio l undecim anno Ch i fui sommesso al dispietato giogo Che sopra i piu soggetti e piu feroce Miserere del mio non degno affanno Reduci i pensier vaghi a miglior luogo Ramenta lor com hoggi fosti in croce
Petrarca_63,Petrarca_Rvf_63.rtf,Petrarca,Volgendo gli occhi al mio novo colore Che fa di morte rimembrar la gente Pieta vi mosse onde benignamente Salutando teneste in vita il core La frale vita ch ancor meco alberga Fu de begliocchi vostri aperto dono E de la voce angelica soave Da lor conosco l esser ov io sono Che come suol pigro animal per verga Coi destaro in me l anima grave Del mio cor Donna l una e l altra chiave Havete in mano e di cio son contento Presto di navigare a ciascun vento Ch ogni cosa da voi m e dolce honore
Petrarca_64,Petrarca_Rvf_64.rtf,Petrarca,Se voi poteste per turbati segni Per chinar gli occhi o per piegar la testa O per esser piu d altra al fuggir presta Torcendo l viso a preghi honesti e degni Uscir giamai over per altri ingegni Del petto ove dal primo lauro innesta Amor piu rami i direi ben che questa Fosse giusta cagione a vostri sdegni Che gentil pianta in arido terreno Par che si disconvenga e pero lieta Naturalmente quindi si diparte Ma poi vostro destino a voi pur vieta L esser altrove provedete almeno Di non star sempre in odiosa parte
Petrarca_65,Petrarca_Rvf_65.rtf,Petrarca,Lasso che mal accorto fui da prima Nel giorno ch a ferir mi venne Amore Ch a passo a passo e poi fatto Signore De la mia vita e posto in su la cima Io non credea per forza di sua lima Che punto di fermezza o di valore Mancasse mai ne l indurato core Ma cosi va chi sopra l ver s estima Da hora inanzi ogni difesa e tarda Altra che di provar s assai o poco Questi preghi mortali Amore sguarda Non prego gia ne puote haver piu loco Che misuratamente il mio cor arda Ma che sua parte habbia costei del foco
